30	0.4252
31	0.1622
32	0.1516
33	0.0649
34	0.1862
35	2.58
36	1.347
37	1.467
38	2.329
39	4.896
40	2.197
41	2.036
42	1.603
43	3.903
44	2.1
45	2.252
46	1.466
47	1.695
48	0.6975
49	0.03857
50	2.717
51	1.978
52	1.699
53	1.634
54	1.228
55	0.3193
56	0.5494
57	2.318
58	0.4211
59	1.597
60	1.183
61	2.24
62	2.46
63	1.671
64	0.7279
65	1.33
66	1.357
67	2.887
68	2.387
69	2.159
70	0.973
71	0.2742
72	1.822
73	2.85
74	2.349
75	1.299
76	2.303
77	1.377
78	1.846
79	0.3339
80	0.4064
81	2.342
82	6.075
83	5.352
84	2.644
85	1.636
86	1.857
87	4.153
88	0.4578
89	1.194
90	2.018
91	1.302
92	4.681
93	3.295
94	3.048
95	7.951
96	0.9859
97	0.5569
98	0.7749
99	0.2944
100	3.816
101	2.45
102	0.7346
103	0.864
104	0.6343
105	0.05616
106	0.09031
107	0.03621
108	0.03228
109	0.1512
110	0.3196
111	6.253
112	3.692
113	0.3745
114	0.7475
115	0.5916
116	1.266
117	0.42
118	0.6635
119	3.698
120	2.241
121	1.803
122	2.842
123	1.951
124	0.5159
125	0.9825
126	0.3425
127	1.293
128	2.492
129	1.176
130	0.2115
131	0.2238
132	1.959
133	0.5682
134	2.725
135	5.883
136	7.702
137	4.214
138	2.005
139	0.5521
140	0.8804
141	1.284
142	0.5704
143	0.612
144	3.345
145	2.653
146	1.406
147	2.361
148	7.103
149	0.7975
150	2.043
151	2.678
152	0.8606
153	1.924
154	0.09556
155	0.2899
156	1.287
157	2.494
158	1.581
159	1.342
160	0.8258
161	3.665
162	1.111
163	0.5786
164	0.5421
165	3.593
166	5.868
167	0.1748
168	0.8598
169	3.537
170	1.819
171	1.871
172	4.868
173	1.368
174	1.51
175	2.054
176	2.388
177	0.7611
178	1.457
179	3.111
180	2.431
181	2.335
182	1.694
183	1.631
184	4.555
185	1.333
186	0.3237
187	0.9233
188	0.3394
189	0.361
190	0.8626
191	0.936
192	3.783
193	2.363
194	1.194
195	0.8516
196	2.634
197	3.379
198	1.089
199	1.249
200	1.234
