183	3.363
184	3.532
185	3.309
186	3.268
187	3.511
188	3.334
189	3.446
190	3.559
191	4.375
192	2.591
193	3.386
194	3.189
195	3.013
196	2.803
197	3.623
198	2.584
199	2.619
200	2.335
1	0.8657
2	0.6988
3	0.9652
4	1.412
5	0.2996
6	1.04
7	0.3352
8	1.183
9	0.515
10	0.6461
11	1.509
12	0.684
13	0.7364
14	0.6325
15	0.8749
16	0.6578
17	0.9568
18	0.5173
19	0.5258
20	0.724
21	0.844
22	0.7475
23	1.67
24	1.946
25	-1.351
26	0.184
27	0.3106
28	1.383
29	1.432
30	0.8443
31	0.7076
32	0.9643
33	1.211
34	0.5845
35	0.8335
36	0.7761
37	0.6249
38	0.8374
39	0.4301
40	1.491
41	1.071
42	0.995
43	0.6412
44	0.7639
45	0.8125
46	0.7639
47	0.8456
48	0.7161
49	0.9111
50	0.9856
51	0.7666
52	0.5617
53	0.9838
54	0.645
55	0.3103
56	0.9342
57	0.6862
58	0.9123
59	1.192
60	0.8365
61	1.185
62	0.9665
63	1.093
64	1.243
65	1.092
66	0.3442
67	0.6385
68	0.7955
69	0.3843
70	0.1762
71	0.3118
72	0.7496
73	1.067
74	0.6206
75	0.733
76	0.4535
77	0.9998
78	0.9224
79	0.5175
80	0.7835
81	0.9549
82	0.6921
83	0.5643
84	1.553
85	0.4813
86	-0.02667
87	0.8105
88	1.191
89	0.7896
90	0.5583
91	0.6048
92	1.247
93	0.9162
94	0.627
95	0.6227
96	0.7919
97	2.068
98	0.93
99	0.8093
100	0.4493
101	0.2446
102	0.4366
103	0.9089
104	0.8045
105	0.6451
106	0.5236
107	0.3047
108	0.7713
109	0.6871
110	0.6608
111	0.7851
112	0.7516
113	0.7
114	0.8336
115	0.7077
116	0.939
117	1.096
118	0.9217
119	0.8882
120	0.6169
121	0.7494
122	0.9229
123	1.22
124	0.3389
125	0.4667
126	1.204
127	1.205
128	1.249
129	0.7702
130	0.7912
131	0.7035
132	1.085
133	0.6458
134	0.8874
135	0.9743
136	0.4484
137	1.077
138	0.915
139	0.9994
140	0.923
141	0.2732
142	1.779
143	1.722
144	1.347
145	1.121
146	0.9951
147	0.9638
148	0.7566
149	0.909
150	0.7578
151	0.9209
152	0.7585
153	1.089
154	0.5292
155	0.8068
156	0.8672
157	0.672
158	0.7889
159	0.7941
160	0.8885
161	0.8639
162	1.011
163	0.5523
164	0.6395
165	0.5853
166	0.6378
167	0.5274
168	0.7164
169	0.5995
170	0.8632
171	0.9113
172	0.9265
173	0.714
174	0.802
175	0.381
176	0.6896
177	0.7784
178	1.176
179	0.7311
180	0.7633
181	0.7404
182	0.8069
183	0.9345
184	0.9255
185	0.6834
186	1.17
187	0.8442
188	1.476
189	0.8706
190	0.7838
191	0.2021
192	0.7023
193	0.7349
194	0.768
195	0.7564
196	0.7773
197	1.273
198	0.5392
199	1.054
200	0.6684
1	5.41
2	1.938
3	0.4892
4	0.3268
5	0.5707
6	0.471
7	0.6306
8	0.3923
9	3.139
10	0.3304
11	0.2565
12	3.991
13	3.134
14	2.014
15	1.897
16	3.985
17	2.375
18	1.825
19	1.712
20	0.6318
21	3.275
22	0.7937
23	0.119
24	0.06185
25	0.07389
26	0.7954
27	1.149
28	0.5001
29	0.3737
30	1.431
31	1.66
32	0.5441
33	2.455
34	2.966
35	3.314
36	4.565
37	0.6964
38	0.6277
39	0.684
40	1.414
41	0.9032
42	2.706
43	0.8404
44	4.189
45	5.418
46	4.786
47	4.666
48	8.924
49	7.088
50	2.69
51	2.983
52	1.017
53	1.298
54	2.147
55	0.8397
56	1.295
57	7.954
58	0.8855
59	0.2491
60	1.19
61	1.822
62	5.795
63	0.1494
64	0.4652
65	0.7778
66	0.2703
67	0.4592
68	1.579
69	0.658
70	0.2561
71	0.4883
72	1.735
73	0.4277
74	2.543
75	2.22
76	1.18
77	0.9848
78	2.256
79	2.57
80	1.673
81	1.242
82	0.6786
83	0.2323
84	1.325
85	0.6265
86	0.34
87	0.3585
88	1.458
89	1.905
90	0.3724
91	0.7422
92	0.9047
93	1.731
94	3.178
95	2.793
96	0.2057
97	0.3278
98	0.5844
99	1.572
100	1.052
101	0.1367
102	3.064
103	0.935
104	2.564
105	0.7134
106	0.6668
107	2.787
108	2.38
109	5.288
110	0.74
111	2.109
112	4.058
113	2.302
114	6.45
115	2.627
116	3.298
117	2.662
118	8.119
119	2.503
120	4.338
121	2.384
122	0.7692
123	2.235
124	1.467
125	1.555
126	0.2057
127	1.371
128	0.5502
129	1.244
130	2.778
131	0.9502
132	4.161
133	1.312
134	0.5718
135	1.311
136	0.8622
137	0.4017
138	1.014
139	0.2439
140	0.7355
141	0.6366
142	0.3877
143	0.4814
144	1.21
145	0.5654
146	2.909
147	6.243
148	2.606
149	3.276
150	2.714
151	1.815
152	1.446
153	3.987
154	1.189
155	1.207
156	3.333
157	2.021
158	3.211
159	2.742
160	2.345
161	2.823
162	1.022
163	1.851
164	5.853
165	2.964
166	2.152
167	0.9381
168	5.767
169	2.222
170	1.495
171	3.329
172	1.442
173	0.2131
174	0.7709
175	1.016
176	1.103
177	1.375
178	0.669
179	1.519
180	3.62
181	13.09
182	3.568
183	1.869
184	1.042
185	0.5221
186	0.9137
187	0.3842
188	0.8802
189	0.8786
190	0.3038
191	0.4709
192	1.153
193	2.916
194	2.975
195	4.553
196	0.986
197	0.568
198	0.7919
199	3.844
200	0.9794
